-75.480176,6.213601,Los Tambores
-75.4980407,6.2105174,Santa Elena
-75.456491,6.204162,La Majala
-75.442246,6.229735,Bella Vista
-75.472968,6.20399,Betania
-75.5154167,6.2476678,El Rosario
-75.5038612,6.2407121,El Cerezo
-75.5086853,6.2870462,Piedras Blancas
-75.5710625,6.3217127,La Gran Avenida
-75.4999812,6.290424,Piedras Blancas
-75.5332692,6.3031732,El Pinal
-75.523577,6.324057,Las Salinas
-75.498825,6.304616,San Felipe
-75.510617,6.309609,Guarane
-75.4211777,6.2541748,Buenos Aires
-75.4328454,6.2633743,Villa Lucia
-75.4496738,6.2413852,Villa Lina
-75.4814233,6.245424,Piedra Gorda
-75.4426875,6.2800171,Guarne
-75.416501,6.245525,La Ramada
-75.444477,6.251017,Normandia
-75.486184,6.272471,El Socorro
-75.466961,6.289977,El Salado
-75.437097,6.298387,El Sango
-75.435552,6.322416,Romeral
-75.469611,6.326181,La Lucha
-75.495213,6.318958,El Presidio
-75.496275,6.325119,El Cabuyal
-75.4200558,6.3203664,Los Pantanos
-75.4134367,6.3085866,La Choza
-75.4171389,6.3038746,Barro Blanco
-75.44743,6.3267612,Alto De La Virgen
-75.420168,6.2994992,Villa Catalina
-75.351396,6.1659941,La Vega
-75.4027787,6.1607212,La Bodega
-75.354313,6.193817,Dos Erres
-75.409773,6.174369,El Manzano
-75.404943,6.163926,El Valle
-75.3756682,6.2314342,La Porquera
-75.3975058,6.2189474,Toldas
-75.3483669,6.2281469,Las Hojas
-75.3342311,6.2380195,Porquera
-75.3552352,6.2052381,La Primavera
-75.3737217,6.2075041,Garrido
-75.362054,6.2076163,Santa Cruz
-75.3410746,6.2136745,Los Gangazos
-75.3406259,6.2036896,Bella Vista
-75.3933548,6.2105332,Emilandia
-75.3406259,6.2048115,El Ocaso
-75.3366992,6.221079,Cristalina
-75.3627271,6.2171523,El Recreo
-75.3425331,6.2318491,El Tesoro
-75.406379,6.209611,El Hoyo
-75.2844191,6.1755301,Alto Mercado
-75.3130273,6.1735107,Cascarillo
-75.3107835,6.1630771,San Jose
-75.289131,6.2082894,Yolombo
-75.2848678,6.220518,El Bosa
-75.2863263,6.230615,Salto Arriba
-75.3112323,6.2096357,Santa Ana
-75.3116811,6.2294932,Vella Vista
-75.359196,6.261818,Chaparral
-75.406546,6.247928,El Colorado
-75.3409624,6.2824465,San Vicente
-75.3492644,6.2528285,Campo Alegre
-75.3326525,6.2856996,San Vicente
-75.3429384,6.2900356,La Enea
-75.367606,6.29396,Santa Rita
-75.398651,6.298216,Guaronte
-75.3917915,6.3208114,Yolombal
-75.3691219,6.3218249,Las Cruces
-75.3736095,6.3051087,El Potrero
-75.3556592,6.3003967,San Antonio
-75.3731607,6.2974798,La Fonda
-75.2944039,6.2474434,Salto Abajo
-75.302013,6.276207,La Floresta
-75.300518,6.30293,Los Puentes
-75.3099982,6.3219371,La Travesia
-75.3078666,6.3103816,El Colmillo
-75.8627545,6.3466187,Cerro Moro
-75.884407,6.3442627,Cuchilla Larga
-75.8673542,6.3726466,Pantanillo
-75.8649983,6.3907091,Los Pirves
-75.7894949,6.3318097,Sierra De Quimara
-75.7627939,6.3406727,Campo Alegre
-75.8315659,6.339663,Alto El Picacho
-75.7664961,6.3800511,Los Naranjos
-75.7951044,6.3994598,Alto Las Sepulturas
-75.7659352,6.4070887,Guayabal
-75.7952166,6.3783682,Alto La Pionera
-75.8198982,6.3923919,Cuchilla Morron
-75.8794707,6.4551057,La Ceiba
-75.8740856,6.4328922,El Alto De Franco
-75.8706077,6.4895478,Loma Jaque
